ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov	long_nb	short1_nb	short2_nb
4781	28	1	2	0.000000	5.571429	4.571429	0.000000	0.000000	0	7	0
4782	1	1	2	0.000000	8.000000	7.000000	0.000000	0.000000	0	5	0
4783	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
4784	8	1	2	0.000000	12.875000	11.875000	0.000000	0.000000	0	9	0
4785	2	1	2	0.000000	12.000000	10.500000	0.000000	0.000000	0	9	0
4786	11	2	1	0.000000	11.545455	11.090909	0.000000	0.000000	0	10	0
4787	20	1	1	0.000000	11.150000	11.150000	0.000000	0.000000	0	11	0
4788	11	1	2	0.000000	9.454545	9.454545	0.000000	0.000000	0	12	0
4789	240	1	2	0.000000	3.733333	3.475000	0.000000	0.000000	0	17	0
4790	65	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
4791	391	2	2	0.000000	7.578005	6.514066	0.000000	0.000000	0	25	0
4792	6	2	1	0.000000	9.666667	9.666667	0.000000	0.000000	0	4	0
4793	31	1	1	0.000000	6.741935	6.741935	0.000000	0.000000	0	5	0
4794	8	1	2	0.000000	5.375000	5.375000	0.000000	0.000000	0	3	0
4795	226	2	2	0.000000	5.230088	4.681416	0.000000	0.000000	0	12	0
4796	293	2	2	0.000000	4.580205	4.156997	0.000000	0.000000	0	12	0
4797	16	2	1	0.000000	5.312500	5.312500	0.000000	0.000000	0	1	0
4798	15	1	1	0.000000	3.133333	3.133333	0.000000	0.000000	0	1	0
4799	1247	2	1	0.000000	5.304731	4.556536	0.000000	0.000000	0	69	0
4800	31	1	1	0.000000	10.354839	9.806452	0.000000	0.000000	0	10	0
4801	6	2	1	0.000000	8.000000	7.000000	0.000000	0.000000	0	2	0
4802	9	2	1	0.000000	7.000000	6.333333	0.000000	0.000000	0	2	0
4803	16	1	1	0.000000	7.562500	7.562500	0.000000	0.000000	0	4	0
4804	6	1	2	0.000000	11.000000	11.000000	0.000000	0.000000	0	6	0
4805	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
4806	9	2	2	0.000000	5.000000	5.000000	0.000000	0.000000	0	2	0
4807	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
4808	6	1	2	0.000000	10.333333	10.333333	0.000000	0.000000	0	7	0
4809	2393	2	2	0.000000	7.451734	6.569160	0.000000	0.000000	0	155	0
4810	31	2	1	0.000000	5.838710	5.838710	0.000000	0.000000	0	9	0
4811	2	2	1	0.000000	8.000000	8.000000	0.000000	0.000000	0	5	0
4812	5	1	1	0.000000	5.800000	5.800000	0.000000	0.000000	0	4	0
4813	4	2	2	0.000000	10.500000	8.500000	0.000000	0.000000	0	4	0
4814	22	1	1	0.000000	4.590909	4.590909	0.000000	0.000000	0	4	0
4815	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
4816	417	1	3	0.000000	7.038369	5.805755	0.000000	0.000000	0	28	0
4817	14	2	1	0.000000	7.071429	7.071429	0.000000	0.000000	0	3	0
4818	1	2	1	0.000000	6.000000	6.000000	0.000000	0.000000	0	2	0
4819	7	1	1	0.000000	4.285714	4.285714	0.000000	0.000000	0	2	0
4820	9	1	3	0.000000	4.777778	4.777778	0.000000	0.000000	0	3	0
4821	1	1	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	3	0
4822	1	1	2	0.000000	20.000000	20.000000	0.000000	0.000000	0	9	0
4823	1	2	2	0.000000	23.000000	23.000000	0.000000	0.000000	0	12	0
4824	3	2	2	0.000000	16.000000	16.000000	0.000000	0.000000	0	5	0
4825	1	1	1	0.000000	14.000000	14.000000	0.000000	0.000000	0	4	0
4826	344	0	2	0.000000	6.459302	5.226744	0.000000	0.000000	0	23	0
4827	2401	2	2	0.000000	6.568097	5.759683	0.000000	0.000000	0	135	0
4828	151	2	0	0.000000	5.503311	4.569536	0.000000	0.000000	0	9	0
4829	1	2	1	0.000000	9.000000	7.000000	0.000000	0.000000	0	4	0
4830	19	2	1	0.000000	10.052632	9.421053	0.000000	0.000000	0	7	0
4831	350	0	2	0.000000	6.182857	4.894286	0.000000	0.000000	0	25	0
4832	349	2	2	0.000000	5.378223	4.392550	0.000000	0.000000	0	26	0
4833	28	2	1	0.000000	8.571429	8.571429	0.000000	0.000000	0	6	0
4834	3	1	1	0.000000	5.000000	5.000000	0.000000	0.000000	0	2	0
4835	9	2	1	0.000000	9.333333	9.333333	0.000000	0.000000	0	11	0
4836	22	1	1	0.000000	8.136364	8.136364	0.000000	0.000000	0	8	0
4837	3	2	2	0.000000	9.000000	9.000000	0.000000	0.000000	0	7	0
4838	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
4839	10	1	2	0.000000	6.100000	5.900000	0.000000	0.000000	0	2	0
4840	14	2	1	0.000000	9.928571	9.928571	0.000000	0.000000	0	9	0
4841	15	2	1	0.000000	7.800000	7.800000	0.000000	0.000000	0	5	0
4842	16	2	1	0.000000	8.125000	8.125000	0.000000	0.000000	0	5	0
4843	5	1	2	0.000000	8.000000	8.000000	0.000000	0.000000	0	4	0
4844	28	1	2	0.000000	37.857143	31.928571	0.000000	0.000000	0	20	0
4845	268	0	0	0.000000	5.947761	5.309701	0.000000	0.000000	0	19	0
4846	403	0	2	0.000000	4.940447	4.168734	0.000000	0.000000	0	21	0
4847	1777	0	2	0.000000	5.507597	4.762521	0.000000	0.000000	0	82	0
4848	31	1	1	0.000000	6.903226	5.677419	0.000000	0.000000	0	7	0
4849	31	1	1	0.000000	1.258065	1.258065	0.000000	0.000000	0	2	0
4850	181	2	2	0.000000	5.165746	4.994475	0.000000	0.000000	0	12	0
4851	408	0	0	0.000000	4.774510	4.470588	0.000000	0.000000	0	19	0
4852	2167	2	2	0.000000	5.719889	5.125519	0.000000	0.000000	0	106	0
4853	992	2	2	0.000000	5.637097	4.876008	0.000000	0.000000	0	51	0
4854	31	1	1	0.000000	4.000000	3.225806	0.000000	0.000000	0	2	0
4855	85	1	2	0.000000	2.388235	2.388235	0.000000	0.000000	0	6	0
4856	1	0	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
4857	1	2	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	3	0
4858	38	1	2	0.000000	8.105263	7.236842	0.000000	0.000000	0	6	0
4859	17	1	1	0.000000	44.235294	23.058824	0.000000	0.000000	0	29	0
4860	94	2	2	0.000000	42.914894	32.223404	0.000000	0.000000	0	53	0
4861	1	1	2	0.000000	6.000000	6.000000	0.000000	0.000000	0	3	0
4862	5	0	2	0.000000	8.000000	8.000000	0.000000	0.000000	0	5	0
4863	31	1	1	0.000000	6.645161	6.451613	0.000000	0.000000	0	4	0
4864	68	0	2	0.000000	4.897059	4.411765	0.000000	0.000000	0	8	0
4865	1601	2	0	0.000000	6.162399	5.470956	0.000000	0.000000	0	80	0
4866	11	1	1	0.000000	2.181818	2.181818	0.000000	0.000000	0	2	0
4867	20	1	2	0.000000	5.050000	5.050000	0.000000	0.000000	0	4	0
4868	1274	2	0	0.000000	5.520408	4.681319	0.000000	0.000000	0	66	0
4869	31	1	1	0.000000	6.774194	6.774194	0.000000	0.000000	0	7	0
4870	935	1	2	0.000000	6.222460	5.496257	0.000000	0.000000	0	53	0
4871	3117	0	0	0.000000	6.398781	5.600257	0.000000	0.000000	0	175	0
4872	8	2	0	0.000000	10.250000	10.250000	0.000000	0.000000	0	7	0
4873	31	0	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
4874	31	1	1	0.000000	8.870968	8.870968	0.000000	0.000000	0	7	0
4875	71	0	2	0.000000	4.690141	4.690141	0.000000	0.000000	0	6	0
4876	293	2	2	0.000000	4.423208	4.211604	0.000000	0.000000	0	14	0
4877	23	1	1	0.000000	7.260870	7.260870	0.000000	0.000000	0	4	0
4878	6	1	2	0.000000	7.666667	7.666667	0.000000	0.000000	0	5	0
4879	2	0	2	0.000000	9.000000	9.000000	0.000000	0.000000	0	5	0
4880	31	2	1	0.000000	7.419355	7.419355	0.000000	0.000000	0	5	0
4881	13	2	1	0.000000	7.769231	7.769231	0.000000	0.000000	0	4	0
4882	11	2	1	0.000000	8.818182	8.818182	0.000000	0.000000	0	3	0
4883	31	1	1	0.000000	4.870968	3.903226	0.000000	0.000000	0	4	0
4884	1448	0	2	0.000000	5.492403	4.923343	0.000000	0.000000	0	77	0
4885	31	1	1	0.000000	7.580645	6.161290	0.000000	0.000000	0	4	0
4886	31	1	1	0.000000	3.806452	3.806452	0.000000	0.000000	0	3	0
4887	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
4888	728	2	2	0.000000	5.387363	4.776099	0.000000	0.000000	0	37	0
4889	42	1	1	0.000000	4.238095	4.238095	0.000000	0.000000	0	6	0
4890	428	0	2	0.000000	4.686916	4.404206	0.000000	0.000000	0	13	0
4891	103	2	2	0.000000	6.417476	5.951456	0.000000	0.000000	0	13	0
4892	16	2	1	0.000000	8.187500	8.187500	0.000000	0.000000	0	6	0
4893	15	1	1	0.000000	6.533333	6.533333	0.000000	0.000000	0	5	0
4894	131	2	2	0.000000	4.633588	3.870229	0.000000	0.000000	0	10	0
4895	4	2	1	0.000000	8.000000	6.000000	0.000000	0.000000	0	4	0
4896	27	1	1	0.000000	6.925926	5.925926	0.000000	0.000000	0	6	0
4897	8	0	0	0.000000	6.750000	4.125000	0.000000	0.000000	0	0	0
4898	563	2	2	0.000000	5.500888	5.007105	0.000000	0.000000	0	26	0
4899	691	0	0	0.000000	6.128799	5.068017	0.000000	0.000000	0	36	0
4900	552	0	0	0.000000	4.708333	4.373188	0.000000	0.000000	0	24	0
4901	30	1	1	0.000000	5.900000	5.000000	0.000000	0.000000	0	7	0
4902	1	1	2	0.000000	7.000000	6.000000	0.000000	0.000000	0	4	0
4903	17	2	1	0.000000	9.529412	8.529412	0.000000	0.000000	0	9	0
4904	18	2	1	0.000000	9.111111	9.111111	0.000000	0.000000	0	7	0
4905	7	1	1	0.000000	8.000000	8.000000	0.000000	0.000000	0	6	0
4906	6	1	2	0.000000	7.500000	7.500000	0.000000	0.000000	0	5	0
4907	18	1	2	0.000000	8.555556	8.555556	0.000000	0.000000	0	6	0
4908	88	0	2	0.000000	3.784091	3.784091	0.000000	0.000000	0	9	0
4909	42	2	1	0.000000	12.833333	12.095238	0.000000	0.000000	0	10	0
4910	9	2	1	0.000000	12.777778	12.777778	0.000000	0.000000	0	8	0
4911	73	1	2	0.000000	7.945205	7.506849	0.000000	0.000000	0	9	0
4912	130	2	0	0.000000	3.953846	3.284615	0.000000	0.000000	0	9	0
4913	906	0	0	0.000000	6.237307	5.323400	0.000000	0.000000	0	58	0
4914	20	2	1	0.000000	6.850000	6.200000	0.000000	0.000000	0	6	0
4915	16	1	1	0.000000	7.312500	6.250000	0.000000	0.000000	0	6	0
4916	5	2	2	0.000000	8.000000	6.600000	0.000000	0.000000	0	5	0
4917	4	1	1	0.000000	6.000000	6.000000	0.000000	0.000000	0	4	0
4918	2	2	3	0.000000	12.000000	10.000000	0.000000	0.000000	0	6	0
4919	3	2	1	0.000000	11.000000	9.666667	0.000000	0.000000	0	5	0
4920	1	1	1	0.000000	8.000000	8.000000	0.000000	0.000000	0	4	0
4921	1133	2	2	0.000000	6.783760	5.895852	0.000000	0.000000	0	67	0
4922	152	2	2	0.000000	6.697368	5.657895	0.000000	0.000000	0	11	0
4923	31	1	1	0.000000	4.161290	4.161290	0.000000	0.000000	0	4	0
4924	350	2	0	0.000000	7.780000	6.788571	0.000000	0.000000	0	25	0
4925	11	2	1	0.000000	5.454545	5.454545	0.000000	0.000000	0	2	0
4926	20	1	1	0.000000	4.950000	4.950000	0.000000	0.000000	0	2	0
4927	11	1	2	0.000000	5.909091	5.909091	0.000000	0.000000	0	3	0
4928	28	2	1	0.000000	5.035714	5.035714	0.000000	0.000000	0	4	0
4929	3	1	1	0.000000	7.000000	7.000000	0.000000	0.000000	0	3	0
4930	384	2	2	0.000000	5.817708	4.802083	0.000000	0.000000	0	23	0
4931	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
4932	32	2	2	0.000000	6.312500	6.312500	0.000000	0.000000	0	10	0
4933	37	1	1	0.000000	7.540541	7.540541	0.000000	0.000000	0	6	0
4934	1436	0	2	0.000000	6.093315	5.485376	0.000000	0.000000	0	82	0
4935	1208	0	2	0.000000	5.756623	5.138245	0.000000	0.000000	0	57	0
4936	447	0	2	0.000000	5.138702	4.930649	0.000000	0.000000	0	20	0
4937	26	1	1	0.000000	6.038462	6.038462	0.000000	0.000000	0	6	0
4938	436	2	0	0.000000	6.616972	5.903670	0.000000	0.000000	0	28	0
4939	20	2	1	0.000000	6.150000	6.150000	0.000000	0.000000	0	4	0
4940	48	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
4941	20	1	2	0.000000	6.200000	5.350000	0.000000	0.000000	0	5	0
4942	80	1	2	0.000000	10.262500	7.912500	0.000000	0.000000	0	14	0
4943	31	1	1	0.000000	46.967742	37.322581	0.000000	0.000000	0	37	0
4944	132	2	2	0.000000	46.295455	33.969697	0.000000	0.000000	0	86	0
4945	4	2	1	0.000000	9.000000	9.000000	0.000000	0.000000	0	5	0
4946	55	1	1	0.000000	1.127273	1.127273	0.000000	0.000000	0	4	0
4947	256	2	2	0.000000	5.250000	4.832031	0.000000	0.000000	0	14	0
4948	12	1	1	0.000000	5.750000	5.750000	0.000000	0.000000	0	3	0
4949	658	2	0	0.000000	5.273556	4.575988	0.000000	0.000000	0	35	0
4950	31	1	1	0.000000	4.225806	3.870968	0.000000	0.000000	0	2	0
4951	929	2	2	0.000000	5.386437	4.706136	0.000000	0.000000	0	42	0
4952	31	1	1	0.000000	4.064516	4.064516	0.000000	0.000000	0	2	0
4953	120	2	2	0.000000	3.100000	3.100000	0.000000	0.000000	0	5	0
4954	25	2	0	0.000000	1.040000	1.040000	0.000000	0.000000	0	2	0
4955	6	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
4956	11	2	1	0.000000	8.818182	8.818182	0.000000	0.000000	0	5	0
4957	15	2	1	0.000000	7.066667	7.066667	0.000000	0.000000	0	4	0
4958	31	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
4959	920	2	0	0.000000	6.063043	5.250000	0.000000	0.000000	0	52	0
4960	31	2	1	0.000000	10.225806	10.000000	0.000000	0.000000	0	11	0
4961	31	1	2	0.000000	8.419355	8.419355	0.000000	0.000000	0	7	0
4962	157	2	2	0.000000	5.171975	3.987261	0.000000	0.000000	0	12	0
4963	1	2	2	0.000000	19.000000	13.000000	0.000000	0.000000	0	8	0
4964	7	1	1	0.000000	19.285714	14.571429	0.000000	0.000000	0	9	0
4965	1	1	4	0.000000	38.000000	30.000000	0.000000	0.000000	0	21	0
4966	1	2	2	0.000000	45.000000	37.000000	0.000000	0.000000	0	23	0
4967	5	2	1	0.000000	46.400000	36.400000	0.000000	0.000000	0	27	0
4968	1	4	1	0.000000	43.000000	34.000000	0.000000	0.000000	0	23	0
4969	1	1	1	0.000000	30.000000	27.000000	0.000000	0.000000	0	18	0
4970	5	1	2	0.000000	29.800000	26.800000	0.000000	0.000000	0	19	0
4971	5	2	2	0.000000	29.800000	26.800000	0.000000	0.000000	0	19	0
4972	2	1	1	0.000000	23.500000	20.500000	0.000000	0.000000	0	15	0
4973	2	1	3	0.000000	27.500000	24.500000	0.000000	0.000000	0	16	0
4974	7	2	2	0.000000	26.714286	23.857143	0.000000	0.000000	0	17	0
4975	13	1	1	0.000000	21.846154	21.846154	0.000000	0.000000	0	16	0
4976	1	1	2	0.000000	28.000000	28.000000	0.000000	0.000000	0	16	0
4977	27	1	2	0.000000	5.259259	4.148148	0.000000	0.000000	0	6	0
4978	56	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
4979	2154	0	2	0.000000	6.789694	5.850511	0.000000	0.000000	0	124	0
4980	69	2	3	0.000000	15.898551	12.782609	0.000000	0.000000	0	20	0
4981	235	2	0	0.000000	5.144681	4.157447	0.000000	0.000000	0	9	0
4982	3	2	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	2	0
4983	13	1	1	0.000000	4.692308	4.692308	0.000000	0.000000	0	4	0
4984	1500	0	2	0.000000	5.099333	4.402667	0.000000	0.000000	0	70	0
4985	11	1	2	0.000000	4.363636	4.363636	0.000000	0.000000	0	2	0
4986	11	1	2	0.000000	6.272727	6.272727	0.000000	0.000000	0	5	0
4987	31	1	1	0.000000	4.032258	4.032258	0.000000	0.000000	0	2	0
4988	163	0	2	0.000000	4.625767	3.865031	0.000000	0.000000	0	8	0
4989	2217	0	1	0.000000	5.661254	4.864682	0.000000	0.000000	0	105	0
4990	213	2	0	0.000000	5.901408	5.309859	0.000000	0.000000	0	14	0
4991	31	1	1	0.000000	5.419355	5.419355	0.000000	0.000000	0	5	0
4992	487	2	0	0.000000	5.151951	4.351129	0.000000	0.000000	0	31	0
4993	6	2	1	0.000000	9.666667	9.666667	0.000000	0.000000	0	6	0
4994	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
4995	29	1	2	0.000000	9.344828	9.206897	0.000000	0.000000	0	8	0
4996	5	0	0	0.000000	6.200000	4.800000	0.000000	0.000000	0	5	0
4997	2911	2	2	0.000000	6.457575	5.456544	0.000000	0.000000	0	165	0
4998	31	1	1	0.000000	3.483871	3.258065	0.000000	0.000000	0	4	0
4999	4	2	2	0.000000	8.500000	6.500000	0.000000	0.000000	0	3	0
5000	7	2	1	0.000000	7.285714	5.285714	0.000000	0.000000	0	3	0
5001	24	1	1	0.000000	7.208333	5.833333	0.000000	0.000000	0	3	0
5002	7	1	2	0.000000	7.571429	7.571429	0.000000	0.000000	0	2	0
5003	147	2	2	0.000000	5.809524	4.802721	0.000000	0.000000	0	7	0
5004	1284	2	2	0.000000	6.347352	5.585670	0.000000	0.000000	0	76	0
5005	993	2	2	0.000000	5.005035	4.407855	0.000000	0.000000	0	48	0
5006	16	2	1	0.000000	9.062500	9.062500	0.000000	0.000000	0	4	0
5007	15	2	1	0.000000	46.666667	1.333333	0.000000	0.000000	0	28	0
5008	6	1	2	0.000000	46.666667	21.333333	0.000000	0.000000	0	29	0
5009	3799	2	0	0.000000	5.937615	5.206370	0.000000	0.000000	0	189	0
5010	784	2	2	0.000000	5.131378	4.639031	0.000000	0.000000	0	35	0
5011	31	0	0	0.000000	9.000000	7.709677	0.000000	0.000000	0	11	0
5012	31	1	1	0.000000	4.193548	4.193548	0.000000	0.000000	0	4	0
5013	14	1	1	0.000000	5.785714	5.785714	0.000000	0.000000	0	3	0
5014	8	1	2	0.000000	9.500000	8.000000	0.000000	0.000000	0	6	0
5015	160	2	2	0.000000	8.575000	7.631250	0.000000	0.000000	0	12	0
5016	1818	1	0	0.000000	5.978548	5.249725	0.000000	0.000000	0	90	0
5017	50	2	1	0.000000	12.600000	6.960000	0.000000	0.000000	0	14	0
5018	18	2	1	0.000000	10.555556	6.166667	0.000000	0.000000	0	9	0
5019	6	1	1	0.000000	9.333333	8.833333	0.000000	0.000000	0	6	0
5020	2	2	2	0.000000	21.000000	18.000000	0.000000	0.000000	0	10	0
5021	3	2	1	0.000000	6.000000	6.000000	0.000000	0.000000	0	4	0
5022	1	2	1	0.000000	5.000000	5.000000	0.000000	0.000000	0	3	0
5023	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
5024	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
5025	1378	2	2	0.000000	5.642961	4.753266	0.000000	0.000000	0	65	0
5026	31	1	1	0.000000	6.612903	6.612903	0.000000	0.000000	0	9	0
5027	8	1	2	0.000000	7.750000	7.750000	0.000000	0.000000	0	6	0
5028	5	2	2	0.000000	8.400000	8.400000	0.000000	0.000000	0	6	0
5029	794	2	0	0.000000	4.229219	3.774559	0.000000	0.000000	0	30	0
5030	269	2	2	0.000000	4.855019	4.524164	0.000000	0.000000	0	13	0
5031	268	2	0	0.000000	6.123134	5.533582	0.000000	0.000000	0	15	0
5032	31	1	1	0.000000	8.548387	8.548387	0.000000	0.000000	0	8	0
5033	13	2	1	0.000000	10.000000	9.000000	0.000000	0.000000	0	5	0
5034	15	2	1	0.000000	11.466667	11.200000	0.000000	0.000000	0	7	0
5035	335	2	0	0.000000	4.465672	4.176119	0.000000	0.000000	0	17	0
5036	26	1	2	0.000000	8.615385	8.615385	0.000000	0.000000	0	6	0
5037	29	2	2	0.000000	6.586207	6.586207	0.000000	0.000000	0	6	0
5038	1174	2	0	0.000000	5.376491	4.922487	0.000000	0.000000	0	62	0
5039	31	1	1	0.000000	3.967742	3.161290	0.000000	0.000000	0	4	0
5040	70	1	2	0.000000	12.928571	8.657143	0.000000	0.000000	0	16	0
5041	1228	2	0	0.000000	6.159609	5.354235	0.000000	0.000000	0	71	0
5042	28	2	1	0.000000	9.714286	8.321429	0.000000	0.000000	0	6	0
5043	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
5044	31	1	1	0.000000	2.741935	2.741935	0.000000	0.000000	0	1	0
5045	23	2	2	0.000000	5.434783	5.434783	0.000000	0.000000	0	5	0
5046	24	1	1	0.000000	8.000000	8.000000	0.000000	0.000000	0	7	0
5047	2	1	2	0.000000	12.000000	12.000000	0.000000	0.000000	0	9	0
5048	1	2	2	0.000000	22.000000	22.000000	0.000000	0.000000	0	11	0
5049	1	2	1	0.000000	13.000000	13.000000	0.000000	0.000000	0	8	0
5050	2	1	1	0.000000	8.500000	8.500000	0.000000	0.000000	0	6	0
5051	2001	0	2	0.000000	5.447276	4.642179	0.000000	0.000000	0	92	0
5052	108	0	2	0.000000	5.583333	5.583333	0.000000	0.000000	0	11	0
5053	183	2	2	0.000000	4.737705	4.229508	0.000000	0.000000	0	10	0
5054	31	1	1	0.000000	4.387097	4.387097	0.000000	0.000000	0	6	0
5055	13	1	1	0.000000	5.923077	5.923077	0.000000	0.000000	0	8	0
5056	7	1	2	0.000000	6.571429	6.571429	0.000000	0.000000	0	7	0
5057	51	2	2	0.000000	9.529412	7.901961	0.000000	0.000000	0	11	0
5058	978	2	0	0.000000	6.030675	5.176892	0.000000	0.000000	0	54	0
5059	31	1	1	0.000000	5.838710	5.838710	0.000000	0.000000	0	6	0
5060	111	0	2	0.000000	1.612613	1.612613	0.000000	0.000000	0	2	0
5061	31	0	0	0.000000	8.645161	8.645161	0.000000	0.000000	0	8	0
5062	31	1	1	0.000000	4.741935	4.741935	0.000000	0.000000	0	5	0
5063	822	2	0	0.000000	5.604623	4.864964	0.000000	0.000000	0	50	0
5064	31	0	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
5065	15	2	1	0.000000	9.533333	7.866667	0.000000	0.000000	0	4	0
5066	2664	0	2	0.000000	5.932808	5.060811	0.000000	0.000000	0	129	0
5067	1	2	3	0.000000	15.000000	15.000000	0.000000	0.000000	0	8	0
5068	1	1	3	0.000000	22.000000	22.000000	0.000000	0.000000	0	11	0
5069	1	2	3	0.000000	27.000000	27.000000	0.000000	0.000000	0	10	0
5070	31	0	0	0.000000	9.032258	9.032258	0.000000	0.000000	0	8	0
5071	7	2	1	0.000000	7.285714	7.285714	0.000000	0.000000	0	5	0
5072	24	1	1	0.000000	7.750000	7.750000	0.000000	0.000000	0	9	0
5073	222	2	0	0.000000	5.513514	4.513514	0.000000	0.000000	0	12	0
5074	38	2	1	0.000000	5.789474	5.789474	0.000000	0.000000	0	4	0
5075	246	0	2	0.000000	4.178862	4.178862	0.000000	0.000000	0	12	0
5076	31	1	1	0.000000	1.870968	1.870968	0.000000	0.000000	0	2	0
5077	15	2	1	0.000000	6.066667	6.066667	0.000000	0.000000	0	5	0
5078	2	2	1	0.000000	6.500000	6.500000	0.000000	0.000000	0	3	0
5079	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
5080	675	0	2	0.000000	4.854815	4.471111	0.000000	0.000000	0	29	0
5081	12	2	2	0.000000	8.750000	8.750000	0.000000	0.000000	0	7	0
5082	1211	1	2	0.000000	6.218002	5.084228	0.000000	0.000000	0	73	0
5083	722	2	1	0.000000	5.710526	4.947368	0.000000	0.000000	0	40	0
5084	1225	0	2	0.000000	5.990204	5.133878	0.000000	0.000000	0	65	0
5085	91	0	2	0.000000	7.813187	7.527473	0.000000	0.000000	0	7	0
5086	1277	2	2	0.000000	5.362569	4.321848	0.000000	0.000000	0	66	0
5087	2039	1	1	0.000000	4.883276	4.242276	0.000000	0.000000	0	84	0
5088	221	2	0	0.000000	5.665158	4.705882	0.000000	0.000000	0	16	0
5089	18	2	1	0.000000	6.500000	6.500000	0.000000	0.000000	0	6	0
5090	13	1	1	0.000000	5.692308	5.692308	0.000000	0.000000	0	4	0
5091	21	1	1	0.000000	4.619048	4.619048	0.000000	0.000000	0	2	0
5092	34	1	2	0.000000	5.735294	5.411765	0.000000	0.000000	0	3	0
5093	57	2	2	0.000000	4.947368	3.771930	0.000000	0.000000	0	6	0
5094	31	1	1	0.000000	3.129032	3.129032	0.000000	0.000000	0	4	0
5095	20	2	2	0.000000	4.100000	4.100000	0.000000	0.000000	0	4	0
5096	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
5097	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
5098	8	1	2	0.000000	3.625000	3.625000	0.000000	0.000000	0	3	0
5099	27	3	1	0.000000	11.518519	11.111111	0.000000	0.000000	0	8	0
5100	4	1	1	0.000000	7.000000	7.000000	0.000000	0.000000	0	4	0
5101	5	2	2	0.000000	7.400000	7.400000	0.000000	0.000000	0	4	0
5102	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
5103	19	2	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	5	0
5104	97	0	0	0.000000	3.505155	3.505155	0.000000	0.000000	0	13	0
5105	31	0	0	0.000000	9.387097	9.387097	0.000000	0.000000	0	8	0
5106	31	1	1	0.000000	4.516129	4.516129	0.000000	0.000000	0	2	0
5107	305	0	2	0.000000	6.059016	5.239344	0.000000	0.000000	0	12	0
5108	43	1	1	0.000000	26.465116	9.930233	0.000000	0.000000	0	27	0
5109	1099	2	0	0.000000	5.856233	5.145587	0.000000	0.000000	0	53	0
5110	17	2	1	0.000000	6.588235	6.588235	0.000000	0.000000	0	4	0
5111	1	1	2	0.000000	13.000000	13.000000	0.000000	0.000000	0	6	0
5112	1	2	4	0.000000	33.000000	33.000000	0.000000	0.000000	0	15	0
5113	1	1	2	0.000000	48.000000	48.000000	0.000000	0.000000	0	23	0
5114	1	1	2	0.000000	53.000000	53.000000	0.000000	0.000000	0	22	0
5115	2	2	1	0.000000	36.000000	17.500000	0.000000	0.000000	0	21	0
5116	389	2	2	0.000000	4.943445	4.179949	0.000000	0.000000	0	23	0
5117	31	1	1	0.000000	4.967742	4.967742	0.000000	0.000000	0	6	0
5118	31	1	1	0.000000	7.129032	3.322581	0.000000	0.000000	0	7	0
5119	25	2	1	0.000000	7.960000	7.960000	0.000000	0.000000	0	8	0
5120	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
5121	7	1	2	0.000000	46.142857	1.142857	0.000000	0.000000	0	5	0
5122	104	0	0	0.000000	3.413462	3.009615	0.000000	0.000000	0	5	0
5123	877	2	0	0.000000	5.839225	5.104903	0.000000	0.000000	0	53	0
5124	3	2	0	0.000000	12.000000	12.000000	0.000000	0.000000	0	9	0
5125	28	1	1	0.000000	10.250000	10.250000	0.000000	0.000000	0	10	0
5126	3	0	2	0.000000	10.000000	10.000000	0.000000	0.000000	0	7	0
5127	21	2	1	0.000000	8.285714	8.285714	0.000000	0.000000	0	5	0
